geoName,interest,date,lat,long,city
San Francisco California United States of America,5,2019-09-30,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,9,2019-09-30,47.6038321,-122.3300624,Seattle 
Tampa Florida United States of America,11,2019-09-30,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,6,2019-09-30,38.8948932,-77.0365529,Washington 
West Palm Beach Florida United States of America,29,2019-09-30,26.715364,-80.0532942,West Palm Beach 
Albuquerque New Mexico United States of America,100,2019-10-07,35.0841034,-106.6509851,Albuquerque 
Baltimore Maryland United States of America,58,2019-10-07,39.2908816,-76.610759,Baltimore 
Charlotte North Carolina United States of America,50,2019-10-07,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,14,2019-10-07,41.8755616,-87.6244212,Chicago 
Houston Texas United States of America,21,2019-10-07,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,59,2019-10-07,39.7683331,-86.1583502,Indianapolis 
Philadelphia Pennsylvania United States of America,36,2019-10-07,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,31,2019-10-07,33.4484367,-112.0741417,Phoenix 
Portland Oregon United States of America,47,2019-10-07,45.5202471,-122.6741949,Portland 
Sacramento California United States of America,81,2019-10-07,38.5815719,-121.4943996,Sacramento 
San Antonio Texas United States of America,65,2019-10-07,29.4246002,-98.4951405,San Antonio 
Chicago Illinois United States of America,5,2019-10-14,41.8755616,-87.6244212,Chicago 
Colorado Springs Colorado United States of America,62,2019-10-14,38.8339578,-104.8253485,Colorado Springs 
Denver Colorado United States of America,11,2019-10-14,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,11,2019-10-14,42.3315509,-83.0466403,Detroit 
Indianapolis Indiana United States of America,21,2019-10-14,39.7683331,-86.1583502,Indianapolis 
Los Angeles California United States of America,3,2019-10-14,34.0536909,-118.2427666,Los Angeles 
Nashville Tennessee United States of America,17,2019-10-14,36.1622296,-86.7743531,Nashville 
Philadelphia Pennsylvania United States of America,6,2019-10-14,39.9527237,-75.1635262,Philadelphia 
Pittsburgh Pennsylvania United States of America,21,2019-10-14,40.4416941,-79.9900861,Pittsburgh 
Portland Oregon United States of America,16,2019-10-14,45.5202471,-122.6741949,Portland 
Salt Lake City Utah United States of America,35,2019-10-14,40.7596198,-111.8867975,Salt Lake City 
San Francisco California United States of America,5,2019-10-14,37.7790262,-122.4199061,San Francisco 
Tri Virginia United States of America,100,2019-10-14,38.5467876,-77.3366491,Tri 
Birmingham Alabama United States of America,42,2019-10-21,33.5206824,-86.8024326,Birmingham 
Burlington Vermont United States of America,100,2019-10-21,44.4762975,-73.2135472,Burlington 
Chicago Illinois United States of America,7,2019-10-21,41.8755616,-87.6244212,Chicago 
Dayton Ohio United States of America,75,2019-10-21,39.7589478,-84.1916069,Dayton 
Detroit Michigan United States of America,15,2019-10-21,42.3315509,-83.0466403,Detroit 
Hartford Connecticut United States of America,26,2019-10-21,41.764582,-72.6908547,Hartford 
Huntsville Alabama United States of America,91,2019-10-21,34.729847,-86.5859011,Huntsville 
Little Rock Arkansas United States of America,65,2019-10-21,34.7464809,-92.2895948,Little Rock 
Los Angeles California United States of America,4,2019-10-21,34.0536909,-118.2427666,Los Angeles 
New York New York United States of America,3,2019-10-21,36.1021436,-115.17449463280128,New York 
Philadelphia Pennsylvania United States of America,8,2019-10-21,39.9527237,-75.1635262,Philadelphia 
Richmond Virginia United States of America,53,2019-10-21,37.5385087,-77.43428,Richmond 
Syracuse New York United States of America,79,2019-10-21,43.0481221,-76.1474244,Syracuse 
Boston Massachusetts United States of America,12,2019-10-28,42.3602534,-71.0582912,Boston 
Houston Texas United States of America,12,2019-10-28,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,5,2019-10-28,34.0536909,-118.2427666,Los Angeles 
Minneapolis Minnesota United States of America,18,2019-10-28,44.9772995,-93.2654692,Minneapolis 
Philadelphia Pennsylvania United States of America,10,2019-10-28,39.9527237,-75.1635262,Philadelphia 
Pittsburgh Pennsylvania United States of America,34,2019-10-28,40.4416941,-79.9900861,Pittsburgh 
Portland Oregon United States of America,27,2019-10-28,45.5202471,-122.6741949,Portland 
Portland Maine United States of America,100,2019-10-28,43.6610277,-70.2548596,Portland 
San Diego California United States of America,25,2019-10-28,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,9,2019-10-28,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,17,2019-10-28,47.6038321,-122.3300624,Seattle 
Dallas Texas United States of America,10,2019-11-04,32.7762719,-96.7968559,Dallas 
Las Vegas Nevada United States of America,45,2019-11-04,36.1672559,-115.1485163,Las Vegas 
Portland Oregon United States of America,31,2019-11-04,45.5202471,-122.6741949,Portland 
Roanoke Virginia United States of America,100,2019-11-04,37.270973,-79.9414313,Roanoke 
Sacramento California United States of America,27,2019-11-04,38.5815719,-121.4943996,Sacramento 
Abilene Texas United States of America,21,2019-11-11,32.44645,-99.7475905,Abilene 
Albany Georgia United States of America,17,2019-11-11,31.5782062,-84.1556809,Albany 
Albany New York United States of America,18,2019-11-11,42.6511674,-73.754968,Albany 
Albuquerque New Mexico United States of America,38,2019-11-11,35.0841034,-106.6509851,Albuquerque 
Alexandria Louisiana United States of America,34,2019-11-11,31.311248,-92.4449087,Alexandria 
Amarillo Texas United States of America,24,2019-11-11,35.2072185,-101.8338246,Amarillo 
Anchorage Alaska United States of America,29,2019-11-11,61.2163129,-149.8948523,Anchorage 
Atlanta Georgia United States of America,17,2019-11-11,33.7490987,-84.3901849,Atlanta 
Augusta Georgia United States of America,16,2019-11-11,33.4709714,-81.9748429,Augusta 
Austin Texas United States of America,28,2019-11-11,30.2711286,-97.7436995,Austin 
Bakersfield California United States of America,19,2019-11-11,35.3738712,-119.0194639,Bakersfield 
Baltimore Maryland United States of America,23,2019-11-11,39.2908816,-76.610759,Baltimore 
Bangor Maine United States of America,24,2019-11-11,44.8011821,-68.7778138,Bangor 
Baton Rouge Louisiana United States of America,16,2019-11-11,30.4459596,-91.18738,Baton Rouge 
Beaumont Texas United States of America,28,2019-11-11,30.0860459,-94.1018461,Beaumont 
"Billings, Montana United States of America",34,2019-11-11,45.7874957,-108.49607,"Billings, "
Biloxi Mississippi United States of America,31,2019-11-11,30.374673,-88.84594333482862,Biloxi 
Binghamton New York United States of America,27,2019-11-11,42.096968,-75.914341,Binghamton 
Birmingham Alabama United States of America,21,2019-11-11,33.5206824,-86.8024326,Birmingham 
Boise Idaho United States of America,33,2019-11-11,43.6166163,-116.200886,Boise 
Boston Massachusetts United States of America,24,2019-11-11,42.3602534,-71.0582912,Boston 
Bowling Green Kentucky United States of America,25,2019-11-11,36.9903199,-86.4436018,Bowling Green 
Buffalo New York United States of America,22,2019-11-11,42.8867166,-78.8783922,Buffalo 
Burlington Vermont United States of America,22,2019-11-11,44.4762975,-73.2135472,Burlington 
Butte Montana United States of America,51,2019-11-11,46.0131505,-112.5365089,Butte 
Casper Wyoming United States of America,44,2019-11-11,42.866632,-106.313081,Casper 
Cedar Rapids Iowa United States of America,16,2019-11-11,41.9758872,-91.6704053,Cedar Rapids 
Champaign Illinois United States of America,34,2019-11-11,40.1164205,-88.2433829,Champaign 
Charleston South Carolina United States of America,26,2019-11-11,32.7876012,-79.9402728,Charleston 
Charleston West Virginia United States of America,29,2019-11-11,38.3505995,-81.6332812,Charleston 
Charlotte North Carolina United States of America,19,2019-11-11,35.2270869,-80.8431268,Charlotte 
Charlottesville Virginia United States of America,26,2019-11-11,38.029306,-78.4766781,Charlottesville 
Chattanooga Tennessee United States of America,20,2019-11-11,35.0457219,-85.3094883,Chattanooga 
Cheyenne Wyoming United States of America,78,2019-11-11,41.14,-104.8202,Cheyenne 
Chicago Illinois United States of America,24,2019-11-11,41.8755616,-87.6244212,Chicago 
Chico California United States of America,18,2019-11-11,39.7284945,-121.8374777,Chico 
Cincinnati Ohio United States of America,25,2019-11-11,39.1014537,-84.5124602,Cincinnati 
Clarksburg West Virginia United States of America,55,2019-11-11,39.2806451,-80.3445341,Clarksburg 
Cleveland Ohio United States of America,24,2019-11-11,41.5051613,-81.6934446,Cleveland 
Colorado Springs Colorado United States of America,33,2019-11-11,38.8339578,-104.8253485,Colorado Springs 
Columbia South Carolina United States of America,18,2019-11-11,34.0007493,-81.0343313,Columbia 
Columbia Missouri United States of America,31,2019-11-11,38.951883,-92.3337366,Columbia 
Columbus Georgia United States of America,42,2019-11-11,32.4609764,-84.9877094,Columbus 
Columbus Ohio United States of America,28,2019-11-11,39.9622601,-83.0007065,Columbus 
Columbus Mississippi United States of America,21,2019-11-11,33.4956744,-88.4272627,Columbus 
Corpus Christi Texas United States of America,33,2019-11-11,27.7477253,-97.4014129,Corpus Christi 
Dallas Texas United States of America,24,2019-11-11,32.7762719,-96.7968559,Dallas 
Davenport Iowa United States of America,23,2019-11-11,41.5236436,-90.5776368,Davenport 
Dayton Ohio United States of America,40,2019-11-11,39.7589478,-84.1916069,Dayton 
Denver Colorado United States of America,30,2019-11-11,39.7392364,-104.9848623,Denver 
Des Moines Iowa United States of America,16,2019-11-11,41.5910641,-93.6037149,Des Moines 
Detroit Michigan United States of America,23,2019-11-11,42.3315509,-83.0466403,Detroit 
Dothan Alabama United States of America,66,2019-11-11,31.2237434,-85.3933906,Dothan 
Duluth Minnesota United States of America,33,2019-11-11,46.7729322,-92.1251218,Duluth 
El Paso Texas United States of America,31,2019-11-11,31.7754152,-106.4646348,El Paso 
Elmira New York United States of America,51,2019-11-11,42.0897965,-76.8077338,Elmira 
Erie Pennsylvania United States of America,29,2019-11-11,42.1294712,-80.0852695,Erie 
Eugene Oregon United States of America,32,2019-11-11,44.0505054,-123.0950506,Eugene 
Eureka California United States of America,69,2019-11-11,40.8020712,-124.1636729,Eureka 
Evansville Indiana United States of America,31,2019-11-11,37.9747645,-87.5558483,Evansville 
Fairbanks Alaska United States of America,51,2019-11-11,64.837845,-147.716675,Fairbanks 
Fargo North Dakota United States of America,26,2019-11-11,46.877229,-96.789821,Fargo 
Flint Michigan United States of America,23,2019-11-11,43.0161693,-83.6900211,Flint 
Florence South Carolina United States of America,24,2019-11-11,34.1984435,-79.7671658,Florence 
Fresno California United States of America,35,2019-11-11,36.7295295,-119.70886126075588,Fresno 
Ft. Myers Florida United States of America,16,2019-11-11,26.640628,-81.8723084,Ft. Myers 
Ft. Smith Arkansas United States of America,14,2019-11-11,35.3872218,-94.4248983,Ft. Smith 
Ft. Wayne Indiana United States of America,21,2019-11-11,41.0799898,-85.1386015,Ft. Wayne 
Gainesville Florida United States of America,40,2019-11-11,29.6519684,-82.3249846,Gainesville 
Grand Junction Colorado United States of America,71,2019-11-11,39.063956,-108.5507317,Grand Junction 
Grand Rapids Michigan United States of America,28,2019-11-11,42.9632405,-85.6678639,Grand Rapids 
Great Falls Montana United States of America,84,2019-11-11,47.5048851,-111.2918908,Great Falls 
Green Bay Wisconsin United States of America,18,2019-11-11,44.5126379,-88.0125794,Green Bay 
Greensboro North Carolina United States of America,24,2019-11-11,36.0726355,-79.7919754,Greensboro 
Greenville North Carolina United States of America,31,2019-11-11,35.612661,-77.3663538,Greenville 
