geoName,interest,date,lat,long,city
Greensboro North Carolina United States of America,19,2019-01-21,36.0726355,-79.7919754,Greensboro 
Los Angeles California United States of America,1,2019-01-21,34.0536909,-118.2427666,Los Angeles 
Nashville Tennessee United States of America,9,2019-01-21,36.1622296,-86.7743531,Nashville 
Oklahoma City Oklahoma United States of America,18,2019-01-21,35.4729886,-97.5170536,Oklahoma City 
Phoenix Arizona United States of America,5,2019-01-21,33.4484367,-112.0741417,Phoenix 
San Antonio Texas United States of America,11,2019-01-21,29.4246002,-98.4951405,San Antonio 
San Diego California United States of America,15,2019-01-21,32.7174209,-117.1627714,San Diego 
Tulsa Oklahoma United States of America,26,2019-01-21,36.1556805,-95.9929113,Tulsa 
Wichita Falls Texas United States of America,100,2019-01-21,33.9137085,-98.4933873,Wichita Falls 
Atlanta Georgia United States of America,12,2019-01-28,33.7490987,-84.3901849,Atlanta 
Boston Massachusetts United States of America,20,2019-01-28,42.3602534,-71.0582912,Boston 
Detroit Michigan United States of America,21,2019-01-28,42.3315509,-83.0466403,Detroit 
Houston Texas United States of America,13,2019-01-28,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,35,2019-01-28,39.7683331,-86.1583502,Indianapolis 
Nashville Tennessee United States of America,32,2019-01-28,36.1622296,-86.7743531,Nashville 
Phoenix Arizona United States of America,28,2019-01-28,33.4484367,-112.0741417,Phoenix 
Roanoke Virginia United States of America,100,2019-01-28,37.270973,-79.9414313,Roanoke 
Sacramento California United States of America,25,2019-01-28,38.5815719,-121.4943996,Sacramento 
San Diego California United States of America,26,2019-01-28,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,20,2019-01-28,37.7790262,-122.4199061,San Francisco 
Washington District of Columbia United States of America,11,2019-01-28,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,3,2019-02-04,33.7490987,-84.3901849,Atlanta 
Boston Massachusetts United States of America,6,2019-02-04,42.3602534,-71.0582912,Boston 
Burlington Vermont United States of America,29,2019-02-04,44.4762975,-73.2135472,Burlington 
Denver Colorado United States of America,4,2019-02-04,39.7392364,-104.9848623,Denver 
Harrisonburg Virginia United States of America,100,2019-02-04,38.4493315,-78.8688833,Harrisonburg 
Houston Texas United States of America,3,2019-02-04,29.7589382,-95.3676974,Houston 
Lexington Kentucky United States of America,21,2019-02-04,38.0464066,-84.4970393,Lexington 
Minneapolis Minnesota United States of America,4,2019-02-04,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,1,2019-02-04,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,4,2019-02-04,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,2,2019-02-04,39.9527237,-75.1635262,Philadelphia 
Portland Oregon United States of America,6,2019-02-04,45.5202471,-122.6741949,Portland 
Sioux Falls South Dakota United States of America,40,2019-02-04,43.5499749,-96.700327,Sioux Falls 
Atlanta Georgia United States of America,11,2019-02-11,33.7490987,-84.3901849,Atlanta 
Baltimore Maryland United States of America,9,2019-02-11,39.2908816,-76.610759,Baltimore 
Bangor Maine United States of America,100,2019-02-11,44.8011821,-68.7778138,Bangor 
Chicago Illinois United States of America,2,2019-02-11,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,11,2019-02-11,39.1014537,-84.5124602,Cincinnati 
Dallas Texas United States of America,3,2019-02-11,32.7762719,-96.7968559,Dallas 
Grand Rapids Michigan United States of America,15,2019-02-11,42.9632405,-85.6678639,Grand Rapids 
Houston Texas United States of America,3,2019-02-11,29.7589382,-95.3676974,Houston 
La Crosse Wisconsin United States of America,63,2019-02-11,43.8014053,-91.2395429,La Crosse 
Los Angeles California United States of America,1,2019-02-11,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,5,2019-02-11,25.7742658,-80.1936589,Miami 
New York New York United States of America,1,2019-02-11,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,5,2019-02-11,28.5421109,-81.3790304,Orlando 
Pittsburgh Pennsylvania United States of America,10,2019-02-11,40.4416941,-79.9900861,Pittsburgh 
Providence Rhode Island United States of America,17,2019-02-11,41.8239891,-71.4128343,Providence 
Sacramento California United States of America,7,2019-02-11,38.5815719,-121.4943996,Sacramento 
West Palm Beach Florida United States of America,14,2019-02-11,26.715364,-80.0532942,West Palm Beach 
Yakima Washington United States of America,49,2019-02-11,46.601557,-120.5108421,Yakima 
Atlanta Georgia United States of America,2,2019-02-18,33.7490987,-84.3901849,Atlanta 
Augusta Georgia United States of America,29,2019-02-18,33.4709714,-81.9748429,Augusta 
Boston Massachusetts United States of America,2,2019-02-18,42.3602534,-71.0582912,Boston 
Colorado Springs Colorado United States of America,17,2019-02-18,38.8339578,-104.8253485,Colorado Springs 
Columbus Ohio United States of America,6,2019-02-18,39.9622601,-83.0007065,Columbus 
Ft. Myers Florida United States of America,12,2019-02-18,26.640628,-81.8723084,Ft. Myers 
Grand Rapids Michigan United States of America,17,2019-02-18,42.9632405,-85.6678639,Grand Rapids 
Greenville North Carolina United States of America,22,2019-02-18,35.612661,-77.3663538,Greenville 
Greenville South Carolina United States of America,8,2019-02-18,34.851354,-82.3984882,Greenville 
Indianapolis Indiana United States of America,5,2019-02-18,39.7683331,-86.1583502,Indianapolis 
Joplin Missouri United States of America,59,2019-02-18,37.08418,-94.51323,Joplin 
Lafayette Indiana United States of America,100,2019-02-18,40.4167022,-86.8752869,Lafayette 
Los Angeles California United States of America,1,2019-02-18,34.0536909,-118.2427666,Los Angeles 
Memphis Tennessee United States of America,11,2019-02-18,35.1490215,-90.0516285,Memphis 
Miami Florida United States of America,3,2019-02-18,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,6,2019-02-18,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,3,2019-02-18,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,5,2019-02-18,36.1622296,-86.7743531,Nashville 
New York New York United States of America,1,2019-02-18,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,3,2019-02-18,28.5421109,-81.3790304,Orlando 
Pittsburgh Pennsylvania United States of America,6,2019-02-18,40.4416941,-79.9900861,Pittsburgh 
Portland Maine United States of America,18,2019-02-18,43.6610277,-70.2548596,Portland 
Raleigh North Carolina United States of America,4,2019-02-18,35.7803977,-78.6390989,Raleigh 
Salt Lake City Utah United States of America,5,2019-02-18,40.7596198,-111.8867975,Salt Lake City 
San Francisco California United States of America,2,2019-02-18,37.7790262,-122.4199061,San Francisco 
Tampa Florida United States of America,3,2019-02-18,27.9477595,-82.458444,Tampa 
Albany Georgia United States of America,100,2019-02-25,31.5782062,-84.1556809,Albany 
Albuquerque New Mexico United States of America,16,2019-02-25,35.0841034,-106.6509851,Albuquerque 
Augusta Georgia United States of America,48,2019-02-25,33.4709714,-81.9748429,Augusta 
Chattanooga Tennessee United States of America,33,2019-02-25,35.0457219,-85.3094883,Chattanooga 
Chicago Illinois United States of America,2,2019-02-25,41.8755616,-87.6244212,Chicago 
Denver Colorado United States of America,5,2019-02-25,39.7392364,-104.9848623,Denver 
Harrisburg Pennsylvania United States of America,15,2019-02-25,40.2663107,-76.8861122,Harrisburg 
Houston Texas United States of America,3,2019-02-25,29.7589382,-95.3676974,Houston 
Las Vegas Nevada United States of America,11,2019-02-25,36.1672559,-115.1485163,Las Vegas 
Los Angeles California United States of America,1,2019-02-25,34.0536909,-118.2427666,Los Angeles 
Madison Wisconsin United States of America,26,2019-02-25,43.074761,-89.3837613,Madison 
Milwaukee Wisconsin United States of America,10,2019-02-25,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,5,2019-02-25,44.9772995,-93.2654692,Minneapolis 
Mobile Alabama United States of America,21,2019-02-25,30.6943566,-88.0430541,Mobile 
Nashville Tennessee United States of America,8,2019-02-25,36.1622296,-86.7743531,Nashville 
New York New York United States of America,2,2019-02-25,36.1021436,-115.17449463280128,New York 
Oklahoma City Oklahoma United States of America,15,2019-02-25,35.4729886,-97.5170536,Oklahoma City 
Orlando Florida United States of America,5,2019-02-25,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,3,2019-02-25,39.9527237,-75.1635262,Philadelphia 
Raleigh North Carolina United States of America,6,2019-02-25,35.7803977,-78.6390989,Raleigh 
Richmond Virginia United States of America,17,2019-02-25,37.5385087,-77.43428,Richmond 
Washington District of Columbia United States of America,3,2019-02-25,38.8948932,-77.0365529,Washington 
West Palm Beach Florida United States of America,13,2019-02-25,26.715364,-80.0532942,West Palm Beach 
Albany New York United States of America,37,2019-03-04,42.6511674,-73.754968,Albany 
Atlanta Georgia United States of America,7,2019-03-04,33.7490987,-84.3901849,Atlanta 
Augusta Georgia United States of America,100,2019-03-04,33.4709714,-81.9748429,Augusta 
Chicago Illinois United States of America,5,2019-03-04,41.8755616,-87.6244212,Chicago 
Cleveland Ohio United States of America,27,2019-03-04,41.5051613,-81.6934446,Cleveland 
Davenport Iowa United States of America,93,2019-03-04,41.5236436,-90.5776368,Davenport 
Denver Colorado United States of America,10,2019-03-04,39.7392364,-104.9848623,Denver 
Ft. Smith Arkansas United States of America,73,2019-03-04,35.3872218,-94.4248983,Ft. Smith 
Los Angeles California United States of America,3,2019-03-04,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,10,2019-03-04,25.7742658,-80.1936589,Miami 
Minneapolis Minnesota United States of America,22,2019-03-04,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,2,2019-03-04,36.1021436,-115.17449463280128,New York 
Pittsburgh Pennsylvania United States of America,19,2019-03-04,40.4416941,-79.9900861,Pittsburgh 
Sacramento California United States of America,13,2019-03-04,38.5815719,-121.4943996,Sacramento 
Shreveport Louisiana United States of America,86,2019-03-04,32.5221828,-93.7651944,Shreveport 
Washington District of Columbia United States of America,11,2019-03-04,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,1,2019-03-11,33.7490987,-84.3901849,Atlanta 
Bangor Maine United States of America,35,2019-03-11,44.8011821,-68.7778138,Bangor 
Boston Massachusetts United States of America,1,2019-03-11,42.3602534,-71.0582912,Boston 
Charlotte North Carolina United States of America,3,2019-03-11,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,1,2019-03-11,41.8755616,-87.6244212,Chicago 
Denver Colorado United States of America,2,2019-03-11,39.7392364,-104.9848623,Denver 
Fargo North Dakota United States of America,20,2019-03-11,46.877229,-96.789821,Fargo 
Houston Texas United States of America,1,2019-03-11,29.7589382,-95.3676974,Houston 
Los Angeles California United States of America,1,2019-03-11,34.0536909,-118.2427666,Los Angeles 
Louisville Kentucky United States of America,6,2019-03-11,38.2542376,-85.759407,Louisville 
Miami Florida United States of America,2,2019-03-11,25.7742658,-80.1936589,Miami 
Mobile Alabama United States of America,8,2019-03-11,30.6943566,-88.0430541,Mobile 
New Orleans Louisiana United States of America,6,2019-03-11,29.9499323,-90.0701156,New Orleans 
New York New York United States of America,1,2019-03-11,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,2,2019-03-11,28.5421109,-81.3790304,Orlando 
Parkersburg West Virginia United States of America,100,2019-03-11,39.2699565,-81.5506916,Parkersburg 
Pittsburgh Pennsylvania United States of America,4,2019-03-11,40.4416941,-79.9900861,Pittsburgh 
Portland Oregon United States of America,3,2019-03-11,45.5202471,-122.6741949,Portland 
Salt Lake City Utah United States of America,3,2019-03-11,40.7596198,-111.8867975,Salt Lake City 
Seattle Washington United States of America,2,2019-03-11,47.6038321,-122.3300624,Seattle 
South Bend Indiana United States of America,14,2019-03-11,41.6833813,-86.2500066,South Bend 
Washington District of Columbia United States of America,1,2019-03-11,38.8948932,-77.0365529,Washington 
West Palm Beach Florida United States of America,5,2019-03-11,26.715364,-80.0532942,West Palm Beach 
Atlanta Georgia United States of America,7,2019-03-18,33.7490987,-84.3901849,Atlanta 
Augusta Georgia United States of America,100,2019-03-18,33.4709714,-81.9748429,Augusta 
Burlington Vermont United States of America,72,2019-03-18,44.4762975,-73.2135472,Burlington 
Charlotte North Carolina United States of America,15,2019-03-18,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,4,2019-03-18,41.8755616,-87.6244212,Chicago 
Dallas Texas United States of America,5,2019-03-18,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,10,2019-03-18,39.7392364,-104.9848623,Denver 
Eugene Oregon United States of America,96,2019-03-18,44.0505054,-123.0950506,Eugene 
Houston Texas United States of America,6,2019-03-18,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,18,2019-03-18,39.7683331,-86.1583502,Indianapolis 
Jacksonville Florida United States of America,32,2019-03-18,30.3321838,-81.655651,Jacksonville 
Johnstown Pennsylvania United States of America,77,2019-03-18,40.3267407,-78.9219698,Johnstown 
Memphis Tennessee United States of America,39,2019-03-18,35.1490215,-90.0516285,Memphis 
Miami Florida United States of America,10,2019-03-18,25.7742658,-80.1936589,Miami 
Minneapolis Minnesota United States of America,11,2019-03-18,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,23,2019-03-18,36.1622296,-86.7743531,Nashville 
New Orleans Louisiana United States of America,32,2019-03-18,29.9499323,-90.0701156,New Orleans 
Orlando Florida United States of America,9,2019-03-18,28.5421109,-81.3790304,Orlando 
Phoenix Arizona United States of America,10,2019-03-18,33.4484367,-112.0741417,Phoenix 
Portland Maine United States of America,57,2019-03-18,43.6610277,-70.2548596,Portland 
Raleigh North Carolina United States of America,13,2019-03-18,35.7803977,-78.6390989,Raleigh 
San Diego California United States of America,13,2019-03-18,32.7174209,-117.1627714,San Diego 
Springfield Missouri United States of America,65,2019-03-18,37.2166779,-93.2920373,Springfield 
St. Louis Missouri United States of America,17,2019-03-18,38.6529545,-90.24111656024635,St. Louis 
Tri Virginia United States of America,96,2019-03-18,38.5467876,-77.3366491,Tri 
Washington District of Columbia United States of America,5,2019-03-18,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,2,2019-03-25,33.7490987,-84.3901849,Atlanta 
Augusta Georgia United States of America,61,2019-03-25,33.4709714,-81.9748429,Augusta 
Austin Texas United States of America,6,2019-03-25,30.2711286,-97.7436995,Austin 
Boise Idaho United States of America,24,2019-03-25,43.6166163,-116.200886,Boise 
Boston Massachusetts United States of America,2,2019-03-25,42.3602534,-71.0582912,Boston 
Chicago Illinois United States of America,1,2019-03-25,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,13,2019-03-25,39.1014537,-84.5124602,Cincinnati 
Clarksburg West Virginia United States of America,100,2019-03-25,39.2806451,-80.3445341,Clarksburg 
Columbia South Carolina United States of America,17,2019-03-25,34.0007493,-81.0343313,Columbia 
Columbus Ohio United States of America,6,2019-03-25,39.9622601,-83.0007065,Columbus 
Dayton Ohio United States of America,17,2019-03-25,39.7589478,-84.1916069,Dayton 
Erie Pennsylvania United States of America,54,2019-03-25,42.1294712,-80.0852695,Erie 
Flint Michigan United States of America,21,2019-03-25,43.0161693,-83.6900211,Flint 
Florence South Carolina United States of America,24,2019-03-25,34.1984435,-79.7671658,Florence 
Green Bay Wisconsin United States of America,18,2019-03-25,44.5126379,-88.0125794,Green Bay 
Hartford Connecticut United States of America,11,2019-03-25,41.764582,-72.6908547,Hartford 
Los Angeles California United States of America,1,2019-03-25,34.0536909,-118.2427666,Los Angeles 
Madison Wisconsin United States of America,17,2019-03-25,43.074761,-89.3837613,Madison 
Milwaukee Wisconsin United States of America,6,2019-03-25,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,3,2019-03-25,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,5,2019-03-25,36.1622296,-86.7743531,Nashville 
New York New York United States of America,1,2019-03-25,36.1021436,-115.17449463280128,New York 
Omaha Nebraska United States of America,12,2019-03-25,41.2587459,-95.9383758,Omaha 
Orlando Florida United States of America,3,2019-03-25,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,2,2019-03-25,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,3,2019-03-25,33.4484367,-112.0741417,Phoenix 
Pittsburgh Pennsylvania United States of America,6,2019-03-25,40.4416941,-79.9900861,Pittsburgh 
Portland Maine United States of America,18,2019-03-25,43.6610277,-70.2548596,Portland 
Raleigh North Carolina United States of America,4,2019-03-25,35.7803977,-78.6390989,Raleigh 
Rochester New York United States of America,16,2019-03-25,43.157285,-77.615214,Rochester 
Sacramento California United States of America,4,2019-03-25,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,5,2019-03-25,40.7596198,-111.8867975,Salt Lake City 
San Francisco California United States of America,3,2019-03-25,37.7790262,-122.4199061,San Francisco 
St. Louis Missouri United States of America,5,2019-03-25,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,3,2019-03-25,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,2,2019-03-25,38.8948932,-77.0365529,Washington 
Watertown New York United States of America,87,2019-03-25,43.9747838,-75.9107565,Watertown 
West Palm Beach Florida United States of America,8,2019-03-25,26.715364,-80.0532942,West Palm Beach 
Albuquerque New Mexico United States of America,12,2019-04-01,35.0841034,-106.6509851,Albuquerque 
Atlanta Georgia United States of America,6,2019-04-01,33.7490987,-84.3901849,Atlanta 
Augusta Georgia United States of America,38,2019-04-01,33.4709714,-81.9748429,Augusta 
Austin Texas United States of America,10,2019-04-01,30.2711286,-97.7436995,Austin 
Baltimore Maryland United States of America,7,2019-04-01,39.2908816,-76.610759,Baltimore 
"Billings, Montana United States of America",100,2019-04-01,45.7874957,-108.49607,"Billings, "
Birmingham Alabama United States of America,24,2019-04-01,33.5206824,-86.8024326,Birmingham 
Boston Massachusetts United States of America,2,2019-04-01,42.3602534,-71.0582912,Boston 
Burlington Vermont United States of America,27,2019-04-01,44.4762975,-73.2135472,Burlington 
Champaign Illinois United States of America,25,2019-04-01,40.1164205,-88.2433829,Champaign 
Charleston West Virginia United States of America,29,2019-04-01,38.3505995,-81.6332812,Charleston 
Chicago Illinois United States of America,3,2019-04-01,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,12,2019-04-01,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,5,2019-04-01,41.5051613,-81.6934446,Cleveland 
Columbia South Carolina United States of America,41,2019-04-01,34.0007493,-81.0343313,Columbia 
Dallas Texas United States of America,4,2019-04-01,32.7762719,-96.7968559,Dallas 
Davenport Iowa United States of America,69,2019-04-01,41.5236436,-90.5776368,Davenport 
Denver Colorado United States of America,4,2019-04-01,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,4,2019-04-01,42.3315509,-83.0466403,Detroit 
Ft. Wayne Indiana United States of America,40,2019-04-01,41.0799898,-85.1386015,Ft. Wayne 
Grand Rapids Michigan United States of America,12,2019-04-01,42.9632405,-85.6678639,Grand Rapids 
Green Bay Wisconsin United States of America,21,2019-04-01,44.5126379,-88.0125794,Green Bay 
Greenville North Carolina United States of America,28,2019-04-01,35.612661,-77.3663538,Greenville 
Greenville South Carolina United States of America,15,2019-04-01,34.851354,-82.3984882,Greenville 
Houston Texas United States of America,4,2019-04-01,29.7589382,-95.3676974,Houston 
Idaho Falls Idaho United States of America,65,2019-04-01,43.4935245,-112.0400919,Idaho Falls 
Indianapolis Indiana United States of America,7,2019-04-01,39.7683331,-86.1583502,Indianapolis 
Jackson Mississippi United States of America,27,2019-04-01,32.2990384,-90.1847691,Jackson 
Kansas City Missouri United States of America,8,2019-04-01,39.100105,-94.5781416,Kansas City 
Lincoln Nebraska United States of America,33,2019-04-01,40.8088861,-96.7077751,Lincoln 
Los Angeles California United States of America,2,2019-04-01,34.0536909,-118.2427666,Los Angeles 
Memphis Tennessee United States of America,14,2019-04-01,35.1490215,-90.0516285,Memphis 
Miami Florida United States of America,8,2019-04-01,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,7,2019-04-01,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,4,2019-04-01,44.9772995,-93.2654692,Minneapolis 
Minot North Dakota United States of America,61,2019-04-01,48.23251,-101.296273,Minot 
Missoula Montana United States of America,82,2019-04-01,46.8701049,-113.9952672,Missoula 
Monroe Louisiana United States of America,76,2019-04-01,32.5093109,-92.1193012,Monroe 
Nashville Tennessee United States of America,12,2019-04-01,36.1622296,-86.7743531,Nashville 
New Orleans Louisiana United States of America,12,2019-04-01,29.9499323,-90.0701156,New Orleans 
New York New York United States of America,2,2019-04-01,36.1021436,-115.17449463280128,New York 
Oklahoma City Oklahoma United States of America,9,2019-04-01,35.4729886,-97.5170536,Oklahoma City 
Orlando Florida United States of America,6,2019-04-01,28.5421109,-81.3790304,Orlando 
Portland Oregon United States of America,11,2019-04-01,45.5202471,-122.6741949,Portland 
Providence Rhode Island United States of America,12,2019-04-01,41.8239891,-71.4128343,Providence 
Raleigh North Carolina United States of America,12,2019-04-01,35.7803977,-78.6390989,Raleigh 
Roanoke Virginia United States of America,19,2019-04-01,37.270973,-79.9414313,Roanoke 
Sacramento California United States of America,5,2019-04-01,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,6,2019-04-01,40.7596198,-111.8867975,Salt Lake City 
San Antonio Texas United States of America,11,2019-04-01,29.4246002,-98.4951405,San Antonio 
San Diego California United States of America,5,2019-04-01,32.7174209,-117.1627714,San Diego 
Seattle Washington United States of America,3,2019-04-01,47.6038321,-122.3300624,Seattle 
Sioux Falls South Dakota United States of America,37,2019-04-01,43.5499749,-96.700327,Sioux Falls 
St. Louis Missouri United States of America,6,2019-04-01,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,6,2019-04-01,27.9477595,-82.458444,Tampa 
Toledo Ohio United States of America,23,2019-04-01,41.6786754,-83.5127283,Toledo 
Tulsa Oklahoma United States of America,17,2019-04-01,36.1556805,-95.9929113,Tulsa 
Waco Texas United States of America,20,2019-04-01,31.549333,-97.1466695,Waco 
Washington District of Columbia United States of America,2,2019-04-01,38.8948932,-77.0365529,Washington 
Abilene Texas United States of America,20,2019-04-08,32.44645,-99.7475905,Abilene 
Albany Georgia United States of America,25,2019-04-08,31.5782062,-84.1556809,Albany 
Albany New York United States of America,21,2019-04-08,42.6511674,-73.754968,Albany 
Albuquerque New Mexico United States of America,17,2019-04-08,35.0841034,-106.6509851,Albuquerque 
Alexandria Louisiana United States of America,12,2019-04-08,31.311248,-92.4449087,Alexandria 
Amarillo Texas United States of America,18,2019-04-08,35.2072185,-101.8338246,Amarillo 
Anchorage Alaska United States of America,6,2019-04-08,61.2163129,-149.8948523,Anchorage 
Atlanta Georgia United States of America,33,2019-04-08,33.7490987,-84.3901849,Atlanta 
Augusta Georgia United States of America,100,2019-04-08,33.4709714,-81.9748429,Augusta 
Austin Texas United States of America,17,2019-04-08,30.2711286,-97.7436995,Austin 
Bakersfield California United States of America,17,2019-04-08,35.3738712,-119.0194639,Bakersfield 
Baltimore Maryland United States of America,22,2019-04-08,39.2908816,-76.610759,Baltimore 
Bangor Maine United States of America,15,2019-04-08,44.8011821,-68.7778138,Bangor 
Baton Rouge Louisiana United States of America,22,2019-04-08,30.4459596,-91.18738,Baton Rouge 
Beaumont Texas United States of America,12,2019-04-08,30.0860459,-94.1018461,Beaumont 
Bend Oregon United States of America,19,2019-04-08,44.0581728,-121.3153096,Bend 
"Billings, Montana United States of America",39,2019-04-08,45.7874957,-108.49607,"Billings, "
Biloxi Mississippi United States of America,19,2019-04-08,30.374673,-88.84594333482862,Biloxi 
Binghamton New York United States of America,29,2019-04-08,42.096968,-75.914341,Binghamton 
Birmingham Alabama United States of America,29,2019-04-08,33.5206824,-86.8024326,Birmingham 
Bluefield West Virginia United States of America,9,2019-04-08,37.2698395,-81.2223195,Bluefield 
Boise Idaho United States of America,19,2019-04-08,43.6166163,-116.200886,Boise 
Boston Massachusetts United States of America,21,2019-04-08,42.3602534,-71.0582912,Boston 
Bowling Green Kentucky United States of America,15,2019-04-08,36.9903199,-86.4436018,Bowling Green 
Buffalo New York United States of America,27,2019-04-08,42.8867166,-78.8783922,Buffalo 
Burlington Vermont United States of America,17,2019-04-08,44.4762975,-73.2135472,Burlington 
Butte Montana United States of America,29,2019-04-08,46.0131505,-112.5365089,Butte 
Casper Wyoming United States of America,14,2019-04-08,42.866632,-106.313081,Casper 
Cedar Rapids Iowa United States of America,30,2019-04-08,41.9758872,-91.6704053,Cedar Rapids 
Champaign Illinois United States of America,20,2019-04-08,40.1164205,-88.2433829,Champaign 
Charleston South Carolina United States of America,28,2019-04-08,32.7876012,-79.9402728,Charleston 
Charleston West Virginia United States of America,13,2019-04-08,38.3505995,-81.6332812,Charleston 
Charlotte North Carolina United States of America,23,2019-04-08,35.2270869,-80.8431268,Charlotte 
Charlottesville Virginia United States of America,26,2019-04-08,38.029306,-78.4766781,Charlottesville 
Chattanooga Tennessee United States of America,23,2019-04-08,35.0457219,-85.3094883,Chattanooga 
Cheyenne Wyoming United States of America,30,2019-04-08,41.14,-104.8202,Cheyenne 
