geoName,interest,date,lat,long,city
Boise Idaho United States of America,15,2019-01-28,43.6166163,-116.200886,Boise 
Boston Massachusetts United States of America,27,2019-01-28,42.3602534,-71.0582912,Boston 
Buffalo New York United States of America,15,2019-01-28,42.8867166,-78.8783922,Buffalo 
Burlington Vermont United States of America,22,2019-01-28,44.4762975,-73.2135472,Burlington 
Cedar Rapids Iowa United States of America,15,2019-01-28,41.9758872,-91.6704053,Cedar Rapids 
Champaign Illinois United States of America,14,2019-01-28,40.1164205,-88.2433829,Champaign 
Charleston South Carolina United States of America,31,2019-01-28,32.7876012,-79.9402728,Charleston 
Charleston West Virginia United States of America,16,2019-01-28,38.3505995,-81.6332812,Charleston 
Charlotte North Carolina United States of America,14,2019-01-28,35.2270869,-80.8431268,Charlotte 
Chattanooga Tennessee United States of America,19,2019-01-28,35.0457219,-85.3094883,Chattanooga 
Chicago Illinois United States of America,10,2019-01-28,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,10,2019-01-28,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,16,2019-01-28,41.5051613,-81.6934446,Cleveland 
Colorado Springs Colorado United States of America,12,2019-01-28,38.8339578,-104.8253485,Colorado Springs 
Columbia South Carolina United States of America,27,2019-01-28,34.0007493,-81.0343313,Columbia 
Columbus Georgia United States of America,24,2019-01-28,32.4609764,-84.9877094,Columbus 
Columbus Ohio United States of America,10,2019-01-28,39.9622601,-83.0007065,Columbus 
Corpus Christi Texas United States of America,50,2019-01-28,27.7477253,-97.4014129,Corpus Christi 
Dallas Texas United States of America,13,2019-01-28,32.7762719,-96.7968559,Dallas 
Dayton Ohio United States of America,17,2019-01-28,39.7589478,-84.1916069,Dayton 
Denver Colorado United States of America,15,2019-01-28,39.7392364,-104.9848623,Denver 
Des Moines Iowa United States of America,21,2019-01-28,41.5910641,-93.6037149,Des Moines 
Detroit Michigan United States of America,19,2019-01-28,42.3315509,-83.0466403,Detroit 
El Paso Texas United States of America,22,2019-01-28,31.7754152,-106.4646348,El Paso 
Eugene Oregon United States of America,19,2019-01-28,44.0505054,-123.0950506,Eugene 
Fargo North Dakota United States of America,33,2019-01-28,46.877229,-96.789821,Fargo 
Flint Michigan United States of America,40,2019-01-28,43.0161693,-83.6900211,Flint 
Florence South Carolina United States of America,45,2019-01-28,34.1984435,-79.7671658,Florence 
Fresno California United States of America,15,2019-01-28,36.7295295,-119.70886126075588,Fresno 
Ft. Myers Florida United States of America,20,2019-01-28,26.640628,-81.8723084,Ft. Myers 
Ft. Smith Arkansas United States of America,15,2019-01-28,35.3872218,-94.4248983,Ft. Smith 
Ft. Wayne Indiana United States of America,27,2019-01-28,41.0799898,-85.1386015,Ft. Wayne 
Gainesville Florida United States of America,29,2019-01-28,29.6519684,-82.3249846,Gainesville 
Grand Rapids Michigan United States of America,12,2019-01-28,42.9632405,-85.6678639,Grand Rapids 
Greensboro North Carolina United States of America,22,2019-01-28,36.0726355,-79.7919754,Greensboro 
Greenville North Carolina United States of America,21,2019-01-28,35.612661,-77.3663538,Greenville 
Greenville South Carolina United States of America,19,2019-01-28,34.851354,-82.3984882,Greenville 
Harlingen Texas United States of America,22,2019-01-28,26.1908241,-97.6959794,Harlingen 
Harrisburg Pennsylvania United States of America,23,2019-01-28,40.2663107,-76.8861122,Harrisburg 
Hartford Connecticut United States of America,18,2019-01-28,41.764582,-72.6908547,Hartford 
Honolulu Hawaii United States of America,12,2019-01-28,21.304547,-157.8556764,Honolulu 
Houston Texas United States of America,17,2019-01-28,29.7589382,-95.3676974,Houston 
Huntsville Alabama United States of America,24,2019-01-28,34.729847,-86.5859011,Huntsville 
Indianapolis Indiana United States of America,17,2019-01-28,39.7683331,-86.1583502,Indianapolis 
Jackson Mississippi United States of America,24,2019-01-28,32.2990384,-90.1847691,Jackson 
Jacksonville Florida United States of America,11,2019-01-28,30.3321838,-81.655651,Jacksonville 
Johnstown Pennsylvania United States of America,34,2019-01-28,40.3267407,-78.9219698,Johnstown 
Kansas City Missouri United States of America,15,2019-01-28,39.100105,-94.5781416,Kansas City 
Knoxville Tennessee United States of America,20,2019-01-28,35.9603948,-83.9210261,Knoxville 
La Crosse Wisconsin United States of America,25,2019-01-28,43.8014053,-91.2395429,La Crosse 
Lansing Michigan United States of America,28,2019-01-28,42.7337712,-84.5553805,Lansing 
Las Vegas Nevada United States of America,23,2019-01-28,36.1672559,-115.1485163,Las Vegas 
Lexington Kentucky United States of America,11,2019-01-28,38.0464066,-84.4970393,Lexington 
Lincoln Nebraska United States of America,18,2019-01-28,40.8088861,-96.7077751,Lincoln 
Little Rock Arkansas United States of America,23,2019-01-28,34.7464809,-92.2895948,Little Rock 
Los Angeles California United States of America,17,2019-01-28,34.0536909,-118.2427666,Los Angeles 
Louisville Kentucky United States of America,27,2019-01-28,38.2542376,-85.759407,Louisville 
Lubbock Texas United States of America,40,2019-01-28,33.5635206,-101.879336,Lubbock 
Macon Georgia United States of America,24,2019-01-28,32.8406946,-83.6324022,Macon 
